"IDDETNetHours","Program","Location","DateEx","NetID","NetHours"
18474,"FMMP2019","MBO",8/1/2019 0:00:00,"E2",5.00
18475,"FMMP2019","MBO",8/1/2019 0:00:00,"H1",5.00
18476,"FMMP2019","MBO",8/1/2019 0:00:00,"H2",5.00
18477,"FMMP2019","MBO",8/1/2019 0:00:00,"N1",5.00
18478,"FMMP2019","MBO",8/1/2019 0:00:00,"N3",5.00
18479,"FMMP2019","MBO",8/2/2019 0:00:00,"A1",5.00
18480,"FMMP2019","MBO",8/2/2019 0:00:00,"A2",5.00
18481,"FMMP2019","MBO",8/2/2019 0:00:00,"B2",5.00
18482,"FMMP2019","MBO",8/2/2019 0:00:00,"B3",5.00
18483,"FMMP2019","MBO",8/2/2019 0:00:00,"C1",5.00
18484,"FMMP2019","MBO",8/2/2019 0:00:00,"C2",5.00
18485,"FMMP2019","MBO",8/2/2019 0:00:00,"D1",5.00
18486,"FMMP2019","MBO",8/2/2019 0:00:00,"D2",5.00
18487,"FMMP2019","MBO",8/2/2019 0:00:00,"D3",5.00
18488,"FMMP2019","MBO",8/2/2019 0:00:00,"D4",5.00
18489,"FMMP2019","MBO",8/2/2019 0:00:00,"E1",5.00
18490,"FMMP2019","MBO",8/2/2019 0:00:00,"E2",5.00
18491,"FMMP2019","MBO",8/2/2019 0:00:00,"H1",5.00
18492,"FMMP2019","MBO",8/2/2019 0:00:00,"H2",5.00
18493,"FMMP2019","MBO",8/2/2019 0:00:00,"N1",5.00
18494,"FMMP2019","MBO",8/2/2019 0:00:00,"N3",5.00
18495,"FMMP2019","MBO",8/3/2019 0:00:00,"A1",5.00
18496,"FMMP2019","MBO",8/3/2019 0:00:00,"A2",5.00
18497,"FMMP2019","MBO",8/3/2019 0:00:00,"B2",5.00
18498,"FMMP2019","MBO",8/3/2019 0:00:00,"B3",5.00
18499,"FMMP2019","MBO",8/3/2019 0:00:00,"C1",5.00
18500,"FMMP2019","MBO",8/3/2019 0:00:00,"C2",5.00
18501,"FMMP2019","MBO",8/3/2019 0:00:00,"D1",5.00
18502,"FMMP2019","MBO",8/3/2019 0:00:00,"D2",5.00
18503,"FMMP2019","MBO",8/3/2019 0:00:00,"D3",5.00
18504,"FMMP2019","MBO",8/3/2019 0:00:00,"D4",5.00
18505,"FMMP2019","MBO",8/3/2019 0:00:00,"E1",5.00
18506,"FMMP2019","MBO",8/3/2019 0:00:00,"E2",5.00
18507,"FMMP2019","MBO",8/3/2019 0:00:00,"H1",5.00
18508,"FMMP2019","MBO",8/3/2019 0:00:00,"H2",5.00
18509,"FMMP2019","MBO",8/3/2019 0:00:00,"N1",5.00
18510,"FMMP2019","MBO",8/3/2019 0:00:00,"N3",5.00
18511,"FMMP2019","MBO",8/4/2019 0:00:00,"A1",5.00
18512,"FMMP2019","MBO",8/4/2019 0:00:00,"A2",5.00
18513,"FMMP2019","MBO",8/4/2019 0:00:00,"B2",5.00
18514,"FMMP2019","MBO",8/4/2019 0:00:00,"B3",5.00
18515,"FMMP2019","MBO",8/4/2019 0:00:00,"C1",5.00
18516,"FMMP2019","MBO",8/4/2019 0:00:00,"C2",5.00
18517,"FMMP2019","MBO",8/4/2019 0:00:00,"D1",5.00
18518,"FMMP2019","MBO",8/4/2019 0:00:00,"D2",5.00
18519,"FMMP2019","MBO",8/4/2019 0:00:00,"D3",5.00
18520,"FMMP2019","MBO",8/4/2019 0:00:00,"D4",5.00
18521,"FMMP2019","MBO",8/4/2019 0:00:00,"E1",5.00
18522,"FMMP2019","MBO",8/4/2019 0:00:00,"E2",5.00
18523,"FMMP2019","MBO",8/4/2019 0:00:00,"H1",5.00
18524,"FMMP2019","MBO",8/4/2019 0:00:00,"H2",5.00
18525,"FMMP2019","MBO",8/4/2019 0:00:00,"N1",5.00
18526,"FMMP2019","MBO",8/4/2019 0:00:00,"N3",5.00
18527,"FMMP2019","MBO",8/5/2019 0:00:00,"A1",5.00
18528,"FMMP2019","MBO",8/5/2019 0:00:00,"A2",5.00
18529,"FMMP2019","MBO",8/5/2019 0:00:00,"B2",5.00
18530,"FMMP2019","MBO",8/5/2019 0:00:00,"B3",5.00
18531,"FMMP2019","MBO",8/5/2019 0:00:00,"C1",5.00
18532,"FMMP2019","MBO",8/5/2019 0:00:00,"C2",5.00
18533,"FMMP2019","MBO",8/5/2019 0:00:00,"D1",5.00
18534,"FMMP2019","MBO",8/5/2019 0:00:00,"D2",5.00
18535,"FMMP2019","MBO",8/5/2019 0:00:00,"D3",5.00
18536,"FMMP2019","MBO",8/5/2019 0:00:00,"D4",5.00
18537,"FMMP2019","MBO",8/5/2019 0:00:00,"E1",5.00
18538,"FMMP2019","MBO",8/5/2019 0:00:00,"E2",5.00
18539,"FMMP2019","MBO",8/5/2019 0:00:00,"H1",5.00
18540,"FMMP2019","MBO",8/5/2019 0:00:00,"H2",5.00
18541,"FMMP2019","MBO",8/5/2019 0:00:00,"N1",5.00
18542,"FMMP2019","MBO",8/5/2019 0:00:00,"N3",5.00
18543,"FMMP2019","MBO",8/6/2019 0:00:00,"A1",5.00
18544,"FMMP2019","MBO",8/6/2019 0:00:00,"A2",5.00
18545,"FMMP2019","MBO",8/6/2019 0:00:00,"B2",5.00
18546,"FMMP2019","MBO",8/6/2019 0:00:00,"B3",5.00
18547,"FMMP2019","MBO",8/6/2019 0:00:00,"C1",5.00
18548,"FMMP2019","MBO",8/6/2019 0:00:00,"C2",5.00
18549,"FMMP2019","MBO",8/6/2019 0:00:00,"D1",5.00
18550,"FMMP2019","MBO",8/6/2019 0:00:00,"D2",5.00
18551,"FMMP2019","MBO",8/6/2019 0:00:00,"D3",5.00
18552,"FMMP2019","MBO",8/6/2019 0:00:00,"D4",5.00
18553,"FMMP2019","MBO",8/6/2019 0:00:00,"E1",5.00
18554,"FMMP2019","MBO",8/6/2019 0:00:00,"E2",5.00
18555,"FMMP2019","MBO",8/6/2019 0:00:00,"H1",5.00
18556,"FMMP2019","MBO",8/6/2019 0:00:00,"H2",5.00
18557,"FMMP2019","MBO",8/6/2019 0:00:00,"N1",5.00
18558,"FMMP2019","MBO",8/6/2019 0:00:00,"N3",5.00
18559,"FMMP2019","MBO",8/7/2019 0:00:00,"A1",5.00
18560,"FMMP2019","MBO",8/7/2019 0:00:00,"A2",5.00
18561,"FMMP2019","MBO",8/7/2019 0:00:00,"B2",5.00
18562,"FMMP2019","MBO",8/7/2019 0:00:00,"B3",5.00
18563,"FMMP2019","MBO",8/7/2019 0:00:00,"C1",5.00
18564,"FMMP2019","MBO",8/7/2019 0:00:00,"C2",5.00
18565,"FMMP2019","MBO",8/7/2019 0:00:00,"D1",5.00
18566,"FMMP2019","MBO",8/7/2019 0:00:00,"D2",5.00
18567,"FMMP2019","MBO",8/7/2019 0:00:00,"D3",5.00
18568,"FMMP2019","MBO",8/7/2019 0:00:00,"D4",5.00
18569,"FMMP2019","MBO",8/7/2019 0:00:00,"E1",5.00
18570,"FMMP2019","MBO",8/7/2019 0:00:00,"E2",5.00
18571,"FMMP2019","MBO",8/7/2019 0:00:00,"H1",5.00
18572,"FMMP2019","MBO",8/7/2019 0:00:00,"H2",5.00
18573,"FMMP2019","MBO",8/7/2019 0:00:00,"N1",5.00
18574,"FMMP2019","MBO",8/7/2019 0:00:00,"N3",5.00
18575,"FMMP2019","MBO",8/8/2019 0:00:00,"A1",4.25
18576,"FMMP2019","MBO",8/8/2019 0:00:00,"A2",4.25
18577,"FMMP2019","MBO",8/8/2019 0:00:00,"B2",4.25
18578,"FMMP2019","MBO",8/8/2019 0:00:00,"B3",4.25
18579,"FMMP2019","MBO",8/8/2019 0:00:00,"C1",4.25
18580,"FMMP2019","MBO",8/8/2019 0:00:00,"C2",4.25
18581,"FMMP2019","MBO",8/8/2019 0:00:00,"D1",4.25
18582,"FMMP2019","MBO",8/8/2019 0:00:00,"D2",4.25
18583,"FMMP2019","MBO",8/8/2019 0:00:00,"D3",4.25
18584,"FMMP2019","MBO",8/8/2019 0:00:00,"D4",4.25
18585,"FMMP2019","MBO",8/8/2019 0:00:00,"E1",4.25
18586,"FMMP2019","MBO",8/8/2019 0:00:00,"E2",4.25
18587,"FMMP2019","MBO",8/8/2019 0:00:00,"H1",4.25
18588,"FMMP2019","MBO",8/8/2019 0:00:00,"H2",4.25
18589,"FMMP2019","MBO",8/8/2019 0:00:00,"N1",4.25
18590,"FMMP2019","MBO",8/8/2019 0:00:00,"N3",4.25
18591,"FMMP2019","MBO",8/9/2019 0:00:00,"A1",5.00
18592,"FMMP2019","MBO",8/9/2019 0:00:00,"A2",5.00
18593,"FMMP2019","MBO",8/9/2019 0:00:00,"B2",5.00
18594,"FMMP2019","MBO",8/9/2019 0:00:00,"B3",5.00
18595,"FMMP2019","MBO",8/9/2019 0:00:00,"C1",5.00
18596,"FMMP2019","MBO",8/9/2019 0:00:00,"C2",5.00
18597,"FMMP2019","MBO",8/9/2019 0:00:00,"D1",5.00
18598,"FMMP2019","MBO",8/9/2019 0:00:00,"D2",5.00
18599,"FMMP2019","MBO",8/9/2019 0:00:00,"D3",5.00
18600,"FMMP2019","MBO",8/9/2019 0:00:00,"D4",5.00
18601,"FMMP2019","MBO",8/9/2019 0:00:00,"E1",5.00
18602,"FMMP2019","MBO",8/9/2019 0:00:00,"E2",5.00
18603,"FMMP2019","MBO",8/9/2019 0:00:00,"H1",5.00
18604,"FMMP2019","MBO",8/9/2019 0:00:00,"H2",5.00
18605,"FMMP2019","MBO",8/9/2019 0:00:00,"N1",5.00
18606,"FMMP2019","MBO",8/9/2019 0:00:00,"N3",5.00
18607,"FMMP2019","MBO",8/11/2019 0:00:00,"A1",5.00
18608,"FMMP2019","MBO",8/11/2019 0:00:00,"A2",5.00
18609,"FMMP2019","MBO",8/11/2019 0:00:00,"B2",5.00
18610,"FMMP2019","MBO",8/11/2019 0:00:00,"B3",5.00
18611,"FMMP2019","MBO",8/11/2019 0:00:00,"C1",5.00
18612,"FMMP2019","MBO",8/11/2019 0:00:00,"C2",5.00
18613,"FMMP2019","MBO",8/11/2019 0:00:00,"D1",5.00
18614,"FMMP2019","MBO",8/11/2019 0:00:00,"D2",5.00
18615,"FMMP2019","MBO",8/11/2019 0:00:00,"D3",5.00
18616,"FMMP2019","MBO",8/11/2019 0:00:00,"D4",5.00
18617,"FMMP2019","MBO",8/11/2019 0:00:00,"E1",5.00
18618,"FMMP2019","MBO",8/11/2019 0:00:00,"E2",5.00
18619,"FMMP2019","MBO",8/11/2019 0:00:00,"H1",5.00
18620,"FMMP2019","MBO",8/11/2019 0:00:00,"H2",5.00
18621,"FMMP2019","MBO",8/11/2019 0:00:00,"N1",5.00
18622,"FMMP2019","MBO",8/11/2019 0:00:00,"N3",5.00
18623,"FMMP2019","MBO",8/10/2019 0:00:00,"A1",5.00
18624,"FMMP2019","MBO",8/10/2019 0:00:00,"A2",5.00
18625,"FMMP2019","MBO",8/10/2019 0:00:00,"B2",5.00
18626,"FMMP2019","MBO",8/10/2019 0:00:00,"B3",5.00
18627,"FMMP2019","MBO",8/10/2019 0:00:00,"C1",5.00
18628,"FMMP2019","MBO",8/10/2019 0:00:00,"C2",5.00
18629,"FMMP2019","MBO",8/10/2019 0:00:00,"D1",5.00
18630,"FMMP2019","MBO",8/10/2019 0:00:00,"D2",5.00
18631,"FMMP2019","MBO",8/10/2019 0:00:00,"D3",5.00
18632,"FMMP2019","MBO",8/10/2019 0:00:00,"D4",5.00
18633,"FMMP2019","MBO",8/10/2019 0:00:00,"E1",5.00
18634,"FMMP2019","MBO",8/10/2019 0:00:00,"E2",5.00
18635,"FMMP2019","MBO",8/10/2019 0:00:00,"H1",5.00
18636,"FMMP2019","MBO",8/10/2019 0:00:00,"H2",5.00
18637,"FMMP2019","MBO",8/10/2019 0:00:00,"N1",5.00
18638,"FMMP2019","MBO",8/10/2019 0:00:00,"N3",5.00
18639,"FMMP2019","MBO",8/12/2019 0:00:00,"A1",4.50
18640,"FMMP2019","MBO",8/12/2019 0:00:00,"A2",4.50
18641,"FMMP2019","MBO",8/12/2019 0:00:00,"B2",4.50
18642,"FMMP2019","MBO",8/12/2019 0:00:00,"B3",4.50
18643,"FMMP2019","MBO",8/12/2019 0:00:00,"C1",4.50
18644,"FMMP2019","MBO",8/12/2019 0:00:00,"C2",4.50
18645,"FMMP2019","MBO",8/12/2019 0:00:00,"D1",4.50
18646,"FMMP2019","MBO",8/12/2019 0:00:00,"D2",4.50
18647,"FMMP2019","MBO",8/12/2019 0:00:00,"D3",4.50
18648,"FMMP2019","MBO",8/12/2019 0:00:00,"D4",4.50
18649,"FMMP2019","MBO",8/12/2019 0:00:00,"E1",4.50
18650,"FMMP2019","MBO",8/12/2019 0:00:00,"E2",4.50
18651,"FMMP2019","MBO",8/12/2019 0:00:00,"H1",4.50
18652,"FMMP2019","MBO",8/12/2019 0:00:00,"H2",4.50
18653,"FMMP2019","MBO",8/12/2019 0:00:00,"N1",4.50
18654,"FMMP2019","MBO",8/12/2019 0:00:00,"N3",4.50
18655,"FMMP2019","MBO",8/13/2019 0:00:00,"A1",5.00
18656,"FMMP2019","MBO",8/13/2019 0:00:00,"A2",5.00
18657,"FMMP2019","MBO",8/13/2019 0:00:00,"B2",5.00
18658,"FMMP2019","MBO",8/13/2019 0:00:00,"B3",5.00
18659,"FMMP2019","MBO",8/13/2019 0:00:00,"C1",5.00
18660,"FMMP2019","MBO",8/13/2019 0:00:00,"C2",5.00
18661,"FMMP2019","MBO",8/13/2019 0:00:00,"D1",5.00
18662,"FMMP2019","MBO",8/13/2019 0:00:00,"D2",5.00
18663,"FMMP2019","MBO",8/13/2019 0:00:00,"D3",5.00
18664,"FMMP2019","MBO",8/13/2019 0:00:00,"D4",5.00
18665,"FMMP2019","MBO",8/13/2019 0:00:00,"E1",5.00
18666,"FMMP2019","MBO",8/13/2019 0:00:00,"E2",5.00
18667,"FMMP2019","MBO",8/13/2019 0:00:00,"H1",5.00
18668,"FMMP2019","MBO",8/13/2019 0:00:00,"H2",5.00
18669,"FMMP2019","MBO",8/13/2019 0:00:00,"N1",5.00
18670,"FMMP2019","MBO",8/13/2019 0:00:00,"N3",5.00
18671,"FMMP2019","MBO",8/14/2019 0:00:00,"A1",5.00
18672,"FMMP2019","MBO",8/14/2019 0:00:00,"A2",5.00
18673,"FMMP2019","MBO",8/14/2019 0:00:00,"B2",5.00
18674,"FMMP2019","MBO",8/14/2019 0:00:00,"B3",5.00
18675,"FMMP2019","MBO",8/14/2019 0:00:00,"C1",5.00
18676,"FMMP2019","MBO",8/14/2019 0:00:00,"C2",5.00
18677,"FMMP2019","MBO",8/14/2019 0:00:00,"D1",5.00
18678,"FMMP2019","MBO",8/14/2019 0:00:00,"D2",5.00
18679,"FMMP2019","MBO",8/14/2019 0:00:00,"D3",5.00
18680,"FMMP2019","MBO",8/14/2019 0:00:00,"D4",5.00
18681,"FMMP2019","MBO",8/14/2019 0:00:00,"E1",5.00
18682,"FMMP2019","MBO",8/14/2019 0:00:00,"E2",5.00
18683,"FMMP2019","MBO",8/14/2019 0:00:00,"H1",5.00
18684,"FMMP2019","MBO",8/14/2019 0:00:00,"H2",5.00
18685,"FMMP2019","MBO",8/14/2019 0:00:00,"N1",5.00
18686,"FMMP2019","MBO",8/14/2019 0:00:00,"N3",5.00
18687,"FMMP2019","MBO",8/15/2019 0:00:00,"A1",5.00
18688,"FMMP2019","MBO",8/15/2019 0:00:00,"A2",5.00
18689,"FMMP2019","MBO",8/15/2019 0:00:00,"B2",5.00
18690,"FMMP2019","MBO",8/15/2019 0:00:00,"B3",5.00
18691,"FMMP2019","MBO",8/15/2019 0:00:00,"C1",5.00
18692,"FMMP2019","MBO",8/15/2019 0:00:00,"C2",5.00
18693,"FMMP2019","MBO",8/15/2019 0:00:00,"D1",5.00
18694,"FMMP2019","MBO",8/15/2019 0:00:00,"D2",5.00
18695,"FMMP2019","MBO",8/15/2019 0:00:00,"D3",5.00
18696,"FMMP2019","MBO",8/15/2019 0:00:00,"D4",5.00
18697,"FMMP2019","MBO",8/15/2019 0:00:00,"E1",5.00
18698,"FMMP2019","MBO",8/15/2019 0:00:00,"E2",5.00
18699,"FMMP2019","MBO",8/15/2019 0:00:00,"H1",5.00
18700,"FMMP2019","MBO",8/15/2019 0:00:00,"H2",5.00
18701,"FMMP2019","MBO",8/15/2019 0:00:00,"N1",5.00
18702,"FMMP2019","MBO",8/15/2019 0:00:00,"N3",5.00
18703,"FMMP2019","MBO",8/16/2019 0:00:00,"A1",5.00
18704,"FMMP2019","MBO",8/16/2019 0:00:00,"A2",5.00
18705,"FMMP2019","MBO",8/16/2019 0:00:00,"B2",5.00
18706,"FMMP2019","MBO",8/16/2019 0:00:00,"B3",5.00
18707,"FMMP2019","MBO",8/16/2019 0:00:00,"C1",5.00
18708,"FMMP2019","MBO",8/16/2019 0:00:00,"C2",5.00
18709,"FMMP2019","MBO",8/16/2019 0:00:00,"D1",5.00
18710,"FMMP2019","MBO",8/16/2019 0:00:00,"D2",5.00
18711,"FMMP2019","MBO",8/16/2019 0:00:00,"D3",5.00
18712,"FMMP2019","MBO",8/16/2019 0:00:00,"D4",5.00
18713,"FMMP2019","MBO",8/16/2019 0:00:00,"E1",5.00
18714,"FMMP2019","MBO",8/16/2019 0:00:00,"E2",5.00
18715,"FMMP2019","MBO",8/16/2019 0:00:00,"H1",5.00
18716,"FMMP2019","MBO",8/16/2019 0:00:00,"H2",5.00
18717,"FMMP2019","MBO",8/16/2019 0:00:00,"N1",5.00
18718,"FMMP2019","MBO",8/16/2019 0:00:00,"N3",5.00
18719,"FMMP2019","MBO",8/17/2019 0:00:00,"A1",5.00
18720,"FMMP2019","MBO",8/17/2019 0:00:00,"A2",5.00
18721,"FMMP2019","MBO",8/17/2019 0:00:00,"B2",5.00
18722,"FMMP2019","MBO",8/17/2019 0:00:00,"B3",5.00
18723,"FMMP2019","MBO",8/17/2019 0:00:00,"C1",5.00
18724,"FMMP2019","MBO",8/17/2019 0:00:00,"C2",5.00
18725,"FMMP2019","MBO",8/17/2019 0:00:00,"D1",5.00
18726,"FMMP2019","MBO",8/17/2019 0:00:00,"D2",5.00
18727,"FMMP2019","MBO",8/17/2019 0:00:00,"D3",5.00
18728,"FMMP2019","MBO",8/17/2019 0:00:00,"D4",5.00
18729,"FMMP2019","MBO",8/17/2019 0:00:00,"E1",5.00
18730,"FMMP2019","MBO",8/17/2019 0:00:00,"E2",5.00
18731,"FMMP2019","MBO",8/17/2019 0:00:00,"H1",5.00
18732,"FMMP2019","MBO",8/17/2019 0:00:00,"H2",5.00
18733,"FMMP2019","MBO",8/17/2019 0:00:00,"N1",5.00
18734,"FMMP2019","MBO",8/17/2019 0:00:00,"N3",5.00
18735,"FMMP2019","MBO",8/18/2019 0:00:00,"A1",5.00
18736,"FMMP2019","MBO",8/18/2019 0:00:00,"A2",5.00
18737,"FMMP2019","MBO",8/18/2019 0:00:00,"B2",5.00
18738,"FMMP2019","MBO",8/18/2019 0:00:00,"B3",5.00
18739,"FMMP2019","MBO",8/18/2019 0:00:00,"C1",5.00
18740,"FMMP2019","MBO",8/18/2019 0:00:00,"C2",5.00
18741,"FMMP2019","MBO",8/18/2019 0:00:00,"D1",5.00
18742,"FMMP2019","MBO",8/18/2019 0:00:00,"D2",5.00
18743,"FMMP2019","MBO",8/18/2019 0:00:00,"D3",5.00
18744,"FMMP2019","MBO",8/18/2019 0:00:00,"D4",5.00
18745,"FMMP2019","MBO",8/18/2019 0:00:00,"E1",5.00
18746,"FMMP2019","MBO",8/18/2019 0:00:00,"E2",5.00
18747,"FMMP2019","MBO",8/18/2019 0:00:00,"H1",5.00
18748,"FMMP2019","MBO",8/18/2019 0:00:00,"H2",5.00
18749,"FMMP2019","MBO",8/18/2019 0:00:00,"N1",5.00
18750,"FMMP2019","MBO",8/18/2019 0:00:00,"N3",5.00
18751,"FMMP2019","MBO",8/19/2019 0:00:00,"A1",4.50
18752,"FMMP2019","MBO",8/19/2019 0:00:00,"A2",4.50
18753,"FMMP2019","MBO",8/19/2019 0:00:00,"B2",4.50
18754,"FMMP2019","MBO",8/19/2019 0:00:00,"B3",4.50
18755,"FMMP2019","MBO",8/19/2019 0:00:00,"C1",4.50
18756,"FMMP2019","MBO",8/19/2019 0:00:00,"C2",4.50
18757,"FMMP2019","MBO",8/19/2019 0:00:00,"D1",4.50
18758,"FMMP2019","MBO",8/19/2019 0:00:00,"D2",4.50
18759,"FMMP2019","MBO",8/19/2019 0:00:00,"D3",4.50
18760,"FMMP2019","MBO",8/19/2019 0:00:00,"D4",4.50
18761,"FMMP2019","MBO",8/19/2019 0:00:00,"E1",4.50
18762,"FMMP2019","MBO",8/19/2019 0:00:00,"E2",4.50
18763,"FMMP2019","MBO",8/19/2019 0:00:00,"H1",4.50
18764,"FMMP2019","MBO",8/19/2019 0:00:00,"H2",4.50
18765,"FMMP2019","MBO",8/19/2019 0:00:00,"N1",4.50
18766,"FMMP2019","MBO",8/19/2019 0:00:00,"N3",4.50
18767,"FMMP2019","MBO",8/20/2019 0:00:00,"A1",5.00
18768,"FMMP2019","MBO",8/20/2019 0:00:00,"A2",5.00
18769,"FMMP2019","MBO",8/20/2019 0:00:00,"B2",5.00
18770,"FMMP2019","MBO",8/20/2019 0:00:00,"B3",5.00
18771,"FMMP2019","MBO",8/20/2019 0:00:00,"C1",5.00
18772,"FMMP2019","MBO",8/20/2019 0:00:00,"C2",5.00
18773,"FMMP2019","MBO",8/20/2019 0:00:00,"D1",5.00
18774,"FMMP2019","MBO",8/20/2019 0:00:00,"D2",5.00
18775,"FMMP2019","MBO",8/20/2019 0:00:00,"D3",5.00
18776,"FMMP2019","MBO",8/20/2019 0:00:00,"D4",5.00
18777,"FMMP2019","MBO",8/20/2019 0:00:00,"E1",5.00
18778,"FMMP2019","MBO",8/20/2019 0:00:00,"E2",5.00
18779,"FMMP2019","MBO",8/20/2019 0:00:00,"H1",5.00
18780,"FMMP2019","MBO",8/20/2019 0:00:00,"H2",5.00
18781,"FMMP2019","MBO",8/20/2019 0:00:00,"N1",5.00
18782,"FMMP2019","MBO",8/20/2019 0:00:00,"N3",5.00
18783,"FMMP2019","MBO",8/21/2019 0:00:00,"A1",4.00
18784,"FMMP2019","MBO",8/21/2019 0:00:00,"A2",4.00
18785,"FMMP2019","MBO",8/21/2019 0:00:00,"B2",4.00
18786,"FMMP2019","MBO",8/21/2019 0:00:00,"B3",4.00
18787,"FMMP2019","MBO",8/21/2019 0:00:00,"C1",4.00
18788,"FMMP2019","MBO",8/21/2019 0:00:00,"C2",4.00
18789,"FMMP2019","MBO",8/21/2019 0:00:00,"D1",4.00
18790,"FMMP2019","MBO",8/21/2019 0:00:00,"D2",4.00
18791,"FMMP2019","MBO",8/21/2019 0:00:00,"D3",4.00
18792,"FMMP2019","MBO",8/21/2019 0:00:00,"D4",4.00
18793,"FMMP2019","MBO",8/21/2019 0:00:00,"E1",4.00
18794,"FMMP2019","MBO",8/21/2019 0:00:00,"E2",4.00
18795,"FMMP2019","MBO",8/21/2019 0:00:00,"H1",4.00
18796,"FMMP2019","MBO",8/21/2019 0:00:00,"H2",4.00
18797,"FMMP2019","MBO",8/21/2019 0:00:00,"N1",4.00
18798,"FMMP2019","MBO",8/21/2019 0:00:00,"N3",4.00
18799,"FMMP2019","MBO",8/22/2019 0:00:00,"A1",4.50
18800,"FMMP2019","MBO",8/22/2019 0:00:00,"A2",4.50
18801,"FMMP2019","MBO",8/22/2019 0:00:00,"B2",4.50
18802,"FMMP2019","MBO",8/22/2019 0:00:00,"B3",4.50
18803,"FMMP2019","MBO",8/22/2019 0:00:00,"C1",4.50
18804,"FMMP2019","MBO",8/22/2019 0:00:00,"C2",4.50
18805,"FMMP2019","MBO",8/22/2019 0:00:00,"D1",4.50
18806,"FMMP2019","MBO",8/22/2019 0:00:00,"D2",4.50
18807,"FMMP2019","MBO",8/22/2019 0:00:00,"D3",4.50
18808,"FMMP2019","MBO",8/22/2019 0:00:00,"D4",4.50
18809,"FMMP2019","MBO",8/22/2019 0:00:00,"E1",4.50
18810,"FMMP2019","MBO",8/22/2019 0:00:00,"E2",4.50
18811,"FMMP2019","MBO",8/22/2019 0:00:00,"H1",4.50
18812,"FMMP2019","MBO",8/22/2019 0:00:00,"H2",4.50
18813,"FMMP2019","MBO",8/22/2019 0:00:00,"N1",4.50
18814,"FMMP2019","MBO",8/22/2019 0:00:00,"N3",4.50
18815,"FMMP2019","MBO",8/23/2019 0:00:00,"A1",5.00
18816,"FMMP2019","MBO",8/23/2019 0:00:00,"A2",5.00
18817,"FMMP2019","MBO",8/23/2019 0:00:00,"B2",5.00
18818,"FMMP2019","MBO",8/23/2019 0:00:00,"B3",5.00
18819,"FMMP2019","MBO",8/23/2019 0:00:00,"C1",5.00
18820,"FMMP2019","MBO",8/23/2019 0:00:00,"C2",5.00
18821,"FMMP2019","MBO",8/23/2019 0:00:00,"D1",5.00
18822,"FMMP2019","MBO",8/23/2019 0:00:00,"D2",5.00
18823,"FMMP2019","MBO",8/23/2019 0:00:00,"D3",5.00
18824,"FMMP2019","MBO",8/23/2019 0:00:00,"D4",5.00
18825,"FMMP2019","MBO",8/23/2019 0:00:00,"E1",5.00
18826,"FMMP2019","MBO",8/23/2019 0:00:00,"E2",5.00
18827,"FMMP2019","MBO",8/23/2019 0:00:00,"H1",5.00
18828,"FMMP2019","MBO",8/23/2019 0:00:00,"H2",5.00
18829,"FMMP2019","MBO",8/23/2019 0:00:00,"N1",5.00
18830,"FMMP2019","MBO",8/23/2019 0:00:00,"N3",5.00
18831,"FMMP2019","MBO",8/24/2019 0:00:00,"A1",5.00
18832,"FMMP2019","MBO",8/24/2019 0:00:00,"A2",5.00
18833,"FMMP2019","MBO",8/24/2019 0:00:00,"B2",5.00
18834,"FMMP2019","MBO",8/24/2019 0:00:00,"B3",5.00
18835,"FMMP2019","MBO",8/24/2019 0:00:00,"C1",5.00
18836,"FMMP2019","MBO",8/24/2019 0:00:00,"C2",5.00
18837,"FMMP2019","MBO",8/24/2019 0:00:00,"D1",5.00
18838,"FMMP2019","MBO",8/24/2019 0:00:00,"D2",5.00
18839,"FMMP2019","MBO",8/24/2019 0:00:00,"D3",5.00
18840,"FMMP2019","MBO",8/24/2019 0:00:00,"D4",5.00
18841,"FMMP2019","MBO",8/24/2019 0:00:00,"E1",5.00
18842,"FMMP2019","MBO",8/24/2019 0:00:00,"E2",5.00
18843,"FMMP2019","MBO",8/24/2019 0:00:00,"H1",5.00
18844,"FMMP2019","MBO",8/24/2019 0:00:00,"H2",5.00
18845,"FMMP2019","MBO",8/24/2019 0:00:00,"N1",5.00
18846,"FMMP2019","MBO",8/24/2019 0:00:00,"N3",5.00
18847,"FMMP2019","MBO",8/25/2019 0:00:00,"A1",5.00
18848,"FMMP2019","MBO",8/25/2019 0:00:00,"A2",5.00
18849,"FMMP2019","MBO",8/25/2019 0:00:00,"B2",5.00
18850,"FMMP2019","MBO",8/25/2019 0:00:00,"B3",5.00
18851,"FMMP2019","MBO",8/25/2019 0:00:00,"C1",5.00
18852,"FMMP2019","MBO",8/25/2019 0:00:00,"C2",5.00
18853,"FMMP2019","MBO",8/25/2019 0:00:00,"D1",5.00
18854,"FMMP2019","MBO",8/25/2019 0:00:00,"D2",5.00
18855,"FMMP2019","MBO",8/25/2019 0:00:00,"D3",5.00
18856,"FMMP2019","MBO",8/25/2019 0:00:00,"D4",5.00
18857,"FMMP2019","MBO",8/25/2019 0:00:00,"E1",5.00
18858,"FMMP2019","MBO",8/25/2019 0:00:00,"E2",5.00
18859,"FMMP2019","MBO",8/25/2019 0:00:00,"H1",5.00
18860,"FMMP2019","MBO",8/25/2019 0:00:00,"H2",5.00
18861,"FMMP2019","MBO",8/25/2019 0:00:00,"N1",5.00
